"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8354874.74597963 19344879.166441 5880617.09745756 135958.696261212 221244.782527375 37482.6266897484 177771.922037993 177304.962539728 20213.2132641336 87559.3048843844 225660.861414199 44990.7004911362 243.660288030539 5213.78854544625 6540.55415767202 3408849.34431525 6876704.65505627 1280070.94564463 1.32623349346713 85.7834759490959 332.221729261307 0 0 2743.77587755777 0 0 0.520804017149021 0 0 0.00988299237015197 0 0 0.0211904374305647 0 0 0.00341619155493208 0 0 988.309338835284 0 0 0.0000558246824799179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418153.20036823
"3" 2 8334462.83108054 19299609.5372246 5785074.82527118 133172.352210249 227785.493820917 37116.4352667213 173770.233027691 174567.614360273 19788.5520857511 85588.3237300567 222176.963731256 44045.4869005429 238.17932550342 5136.44097824758 6404.06509778204 3438024.45810301 6921647.86403903 1268138.50400874 2.62252294987532 170.085845685212 657.31727757452 0 0 92179.9288206609 0 0 38.5220571545011 0 0 0.66693900268542 0 0 1.43000507104422 0 0 0.230623598823373 0 0 20534.0324321856 0 0 0.0032140324552201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.93768347
"4" 3 8314335.26313579 19254550.5156863 5689547.39861463 130566.316296411 233097.24667149 36689.2438724397 169895.194709749 172535.504702568 19390.3753706752 83679.7227674881 219590.642348723 43159.222599245 232.875743876861 5081.0958683311 6276.50951834225 3466545.73755405 6965985.68016649 1255887.73564402 3.8897926336316 253.314556079355 975.789447854161 0 0 181655.073068963 0 0 140.099989571118 0 0 4.59072432532579 0 0 9.84311764426582 0 0 1.5845650785916 0 0 40242.4923216342 0 0 0.0411455735042352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.93768347
"5" 4 8294476.28075602 19209680.1515683 5594257.09463784 128126.483916868 237394.733401457 36214.7183606224 166152.393800772 171055.461945201 19013.4461895505 81836.2536630666 217706.951566619 42320.2511960964 227.757768907119 5042.7620540102 6156.02354508745 3494434.70107369 7009878.15346847 1243377.7919979 5.12902067483263 335.785995935356 1288.03829902551 0 0 270943.37290662 0 0 294.437686521018 0 0 14.1448240719544 0 0 30.3283659682201 0 0 4.87318803407368 0 0 60065.2889589173 0 0 0.189843740540792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.93768347
"6" 5 8274872.00191184 19164983.2226028 5499199.93046558 125839.261948437 240852.485612236 35703.5469542128 162545.31546041 170004.124992676 18653.629939347 80059.632987963 216368.886354315 41519.3698649982 222.83044993376 5017.44590911071 6041.14625535664 3521713.61602071 7053450.09089404 1230616.44911427 6.34122071134805 417.743634811615 1594.38079127946 0 0 360046.061562317 0 0 492.503742273483 0 0 30.9821693914662 0 0 66.4298521504299 0 0 10.6542590213458 0 0 80004.3565840151 0 0 0.558445788227245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.93768347
"7" 6 8255510.14843164 19120449.8556839 5404372.71925 123691.740064933 243612.497499595 35164.0708815186 159075.63048274 169282.248848235 18307.6575167487 78350.683670603 215450.134897754 40749.3022146987 218.096114909396 5001.95769196076 5930.7319827776 3548405.17380914 7096797.93273194 1217609.99196028 7.52742603076886 499.372646615485 1895.06873792832 0 0 448964.230786627 0 0 726.751987792795 0 0 56.1961393622136 0 0 120.491924954908 0 0 19.2898027952692 0 0 100062.218436688 0 0 1.278377821187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.93768347
"8" 7 8236379.82016867 19076074.4159719 5309772.90439482 121671.789448661 245790.396279619 34602.794008785 155743.466737209 168810.094778316 17972.9395674476 76709.468691461 214849.211536039 40004.2848436738 213.554795857833 4993.75513299195 5823.88165759455 3574532.21148205 7139995.31461022 1204363.52438247 8.68867608570796 580.811690962341 2190.30284808066 0 0 537698.86968863 0 0 990.864584132209 0 0 90.4425235722704 0 0 193.92068363917 0 0 30.9898581444756 0 0 120241.786066943 0 0 2.49489206381784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.93768347
"9" 8 8217471.3089326 19031854.6122336 5215398.42695601 119768.109487733 247480.436282575 34024.7841297348 152547.65972636 168523.699297571 17647.4209316076 75135.4144920878 214484.708196908 39279.7433639007 209.20461797158 4990.81715616392 5719.88911181023 3600117.47673804 7183097.56443627 1190881.21266073 9.82600520626396 662.162396890813 2480.24370799244 0 0 626250.894787103 0 0 1279.54106811094 0 0 134.037760077481 0 0 287.394613076204 0 0 45.8475604911529 0 0 140546.202823242 0 0 4.3605261078563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.93768347
"10" 9 8198775.94416111 18987790.7758929 5121247.61945355 117970.23793952 248759.545316498 33433.98887174 149485.979890267 168371.85162664 17329.4665616685 73627.4229310268 214291.447524814 38572.0384759718 205.042149653116 4991.54185856559 5618.19908783673 3625183.43249513 7226145.34078152 1177166.47719274 10.9404332944952 743.496999089561 2765.0203771883 0 0 714621.173212796 0 0 1588.3247791829 0 0 187.037946464725 0 0 401.033993881462 0 0 63.8672170339538 0 0 160978.722733367 0 0 7.03009656650186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.93768347
