"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8352733.69926336 19340150.6167014 5881901.50527202 137926.773772446 225592.52665485 38070.3850370997 177883.484100602 177464.187025601 20227.0808503188 87614.2533629828 225863.510759855 45021.5670539355 243.826529032733 5218.87769042475 6545.43237047253 3408855.63643398 6876718.46954516 1280491.27722525 1.32653760557235 85.8116227122077 332.304917985459 0 0 820.416974573954 0 0 0.233749778123903 0 0 0.0061945382501765 0 0 0.0109849729855632 0 0 0.00196897846984214 0 0 569.777371809028 0 0 0.0000282661093920835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326810.61294024
"3" 2 8330068.24757884 19289811.665567 5862327.97506599 136900.240221503 236105.67657375 38278.0796639948 174184.609590669 175163.12797708 19840.9968810127 85792.4196491353 222934.890152647 44162.2188641896 238.795214158563 5155.4262944612 6422.46726871428 3438072.06292629 6921752.91395526 1285323.51980441 2.62481939871604 170.299479845909 657.951130305486 0 0 13600.3423859169 0 0 3.50236590646745 0 0 0.0807644074506045 0 0 0.143222109253201 0 0 0.0256639139364888 0 0 3362.69650401285 0 0 0.000415118980700106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326848.39901193
"4" 3 8307568.72338449 19239327.3383286 5842745.25181724 135884.156087633 245087.914474034 38447.7823994801 170762.989899229 173791.408887895 19504.0561204499 84107.1442787249 221189.065857321 43412.2539455176 234.162320609785 5121.03545418108 6316.30381099738 3466697.92690878 6966323.23722893 1289995.57720971 3.89712053931306 253.999769015116 977.853255063424 0 0 26388.8323332895 0 0 12.0050858338341 0 0 0.464490580764696 0 0 0.823696016664901 0 0 0.147389743177187 0 0 6178.6448631214 0 0 0.0035829552816038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326848.39901193
"5" 4 8285214.88811097 19188664.4041798 5823179.18945999 134895.412476115 252812.068481872 38590.0622301703 167591.60626986 173153.088155746 19209.6155873007 82545.1195060502 220376.657652767 42756.8863072177 229.886314736171 5109.30893556731 6224.53816707976 3494776.94185264 7010641.1405557 1294531.86368499 5.14546963595946 337.33203854534 1292.79300155548 0 0 39155.0245133827 0 0 24.943667972522 0 0 1.37900272489921 0 0 2.44542967824991 0 0 0.436813263598269 0 0 9010.80692050487 0 0 0.0152141685856126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326848.39901193
"6" 5 8262989.56859213 19137799.5955294 5803625.86105785 133945.416649445 259498.633411596 38712.7001477805 164647.807912167 173090.195640097 18952.1454256971 81095.1889716644 220296.612632851 42183.8075604227 225.932595847594 5115.12265849715 6145.18191061718 3522348.7135875 7054873.21779185 1298947.68006113 6.37169124271276 420.622335724773 1603.44215464398 0 0 51899.0445930926 0 0 41.6547645494459 0 0 2.98421448460506 0 0 5.29200307958046 0 0 0.943590500305447 0 0 11859.2190253439 0 0 0.0434907998030279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326848.39901193
"7" 6 8240878.16701219 19086717.6641813 5784082.35698126 133041.409789493 265325.843675862 38821.3378123137 161912.329372608 173475.405554763 18727.0001924832 79747.8637208369 220786.879796971 41682.6778477852 222.271939404391 5134.37549706363 6076.57617285212 3549449.38072666 7099149.70944659 1303256.3579811 7.57743881413628 504.121847441908 1910.38121020699 0 0 64620.9847883885 0 0 61.5862053632939 0 0 5.39130437183077 0 0 9.56057263506644 0 0 1.70167298243981 0 0 14723.9889140672 0 0 0.0983441966920485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326848.39901193
"8" 7 8218868.26392548 19035409.8174118 5764546.59769679 132187.490044146 270437.795341763 38919.9844262224 159368.539114229 174206.127467688 18530.2406318254 78494.952101038 221716.889504331 41244.7291482565 218.879305300613 5163.78873209399 6017.32472241969 3576112.11128954 7143571.55967149 1307469.56727906 8.76422027247006 588.021870865571 2214.11417326925 0 0 77320.9100509956 0 0 84.2769467580114 0 0 8.67314661419188 0 0 15.3803685454702 0 0 2.73275440154634 0 0 17605.2777865067 0 0 0.190868338290684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326848.39901193
"9" 8 8196949.29499858 18983872.457033 5745017.1824218 131385.40640947 274951.00802616 39011.4111736006 157001.865161613 175199.732209424 18358.4944886372 77329.276870645 222981.477357449 40862.4554747086 215.732925748243 5200.74439528433 5966.24168300057 3602367.49021598 7188216.11512557 1311597.56232964 9.93341796287259 672.465853063558 2515.08038629271 0 0 89998.8631085642 0 0 109.340741532265 0 0 12.8726962314349 0 0 22.8275643224327 0 0 4.04902933477554 0 0 20503.2860391957 0 0 0.332863133862155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326848.39901193
"10" 9 8175112.28703482 18932106.1635106 5725493.26674414 130635.172414295 278959.721073918 39097.4569655331 154799.357665301 176389.699159237 18208.8478631599 76244.4597455959 224495.98074812 40529.3710502591 212.813609414006 5243.15514418206 5922.31070677087 3628243.82322628 7233141.72130696 1315649.38048201 11.0863042994496 757.559057019307 2813.66402565615 0 0 102654.86860131 0 0 136.452827869721 0 0 18.0097106803328 0 0 31.9371964965472 0 0 5.65539419178195 0 0 23418.2419497973 0 0 0.536482123334851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1326848.39901193
