"reff0","POP.S1","POP.S2","POP.S3","POP.E1","POP.E2","POP.E3","POP.A1","POP.A2","POP.A3","POP.I1","POP.I2","POP.I3","POP.H1","POP.H2","POP.H3","POP.R1","POP.R2","POP.R3","POP.D1","POP.D2","POP.D3","POP.Sv1","POP.Sv2","POP.Sv3","POP.Ev1","POP.Ev2","POP.Ev3","POP.Av1","POP.Av2","POP.Av3","POP.Iv1","POP.Iv2","POP.Iv3","POP.Hv1","POP.Hv2","POP.Hv3","POP.Rv1","POP.Rv2","POP.Rv3","POP.Dv1","POP.Dv2","POP.Dv3","POP.Sw1","POP.Sw2","POP.Sw3","POP.Ew1","POP.Ew2","POP.Ew3","POP.Aw1","POP.Aw2","POP.Aw3","POP.Iw1","POP.Iw2","POP.Iw3","POP.Hw1","POP.Hw2","POP.Hw3","POP.Rw1","POP.Rw2","POP.Rw3","POP.Dw1","POP.Dw2","POP.Dw3","VAX"
0.9,7204892.70289177,16474263.6074515,5489187.37090218,338.913937373332,895.62612530304,126.120961627839,434.569867132242,744.463989331349,67.5140600425329,214.041874856179,947.499622785354,150.273230417251,0.596651545170629,21.9237431223047,21.8823663963249,4959308.25030727,10367572.918527,1762529.88545158,69.9244700619974,6647.9605409184,20896.9530277557,0,0,467.31471750359,0,0,0.0107371415060127,0,0,0.00574772033898028,0,0,0.012793313012569,0,0,0.00186292636411223,0,0,531.296013437297,0,0,1.35812795789121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311586.93009301
1,6623847.3615652,14967895.976731,5270387.76269389,843.613771082855,2190.55507458796,326.80870649593,1071.43785931303,1803.62844450049,173.267217772372,527.723124736268,2295.52711118244,385.659291170764,1.47220545930817,53.1564652552279,56.2031267970091,5538871.26637169,11867346.8086852,1971676.43498767,96.1251025259649,9508.34748825239,29973.8639762168,0,0,448.687501817391,0,0,0.0278224276262514,0,0,0.0147508757589622,0,0,0.0328325944312385,0,0,0.00478477897496931,0,0,549.10142872179,0,0,2.13087878402819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311586.93009301
1.1,5905840.23533214,13135991.2104303,4985958.44423649,956.591239616055,2425.43041503998,391.482689859716,1246.88499251638,2049.6128939998,213.005066771286,614.137384373741,2608.59822872702,474.108051845765,1.70967983461533,60.2790167110891,68.9483190483814,6256470.87847144,13694965.2092137,2244078.97670024,128.562900081664,12993.6598015366,41795.0349357409,0,0,424.472987423285,0,0,0.0333283617879619,0,0,0.018133905053529,0,0,0.0403625628610807,0,0,0.00586982408529866,0,0,572.292059360938,0,0,3.1372585619886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311586.93009301
1.2,5172574.0507313,11305095.0690984,4677027.03982998,592.202178264597,1462.00307635928,258.341181684545,810.039543329548,1296.4620646586,147.510692914195,398.974700445897,1650.04262774731,328.330251970305,1.10619502203112,37.9744478535701,47.5547065962834,6990720.87666281,15525069.0872589,2540513.35813435,161.749988834895,16483.3614260651,54657.8652025044,0,0,398.172520300683,0,0,0.021993535323356,0,0,0.0125581280306233,0,0,0.0279519623907421,0,0,0.00404850714275269,0,0,597.52860893703,0,0,4.23231862939916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311586.93009301
1.3,4501393.82026122,9667296.68174874,4374398.04982673,255.929255968705,615.0912365825,119.445509759755,371.323814656671,578.540475435136,72.347597001362,182.890834084629,736.324241462901,161.031748164322,0.504444444060758,16.8578263527618,23.2020625880902,7662862.40192181,17162245.3561445,2830945.85334054,192.129467816728,19605.148326944,67260.0699152204,0,0,372.408600904992,0,0,0.0101688357271867,0,0,0.00615921712453996,0,0,0.0137092252126857,0,0,0.00197527695653592,0,0,622.254195855525,0,0,5.30519068446207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311586.93009301
1.4,3914120.04465122,8265684.58770995,4090316.02416573,92.3598869917115,216.291689386526,46.1607500603381,142.839483614427,216.848457047009,29.8043336351312,70.3537755115832,275.988945332557,66.3386780910984,0.192892567015649,6.28104223685485,9.50137128401325,8250614.51382484,18562418.9050408,3103428.47639004,218.695485259577,22275.097115271,79083.694311168,0,0,348.223652824453,0,0,0.00392983449400004,0,0,0.00253735258279392,0,0,0.00564765574879937,0,0,0.000808886696238377,0,0,645.451644113533,0,0,6.31177933249226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311586.93009301
