"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8352733.69925596 19340150.6166798 5880457.95147307 137926.773779277 225592.526674884 38070.2746949664 177883.484100963 177464.187026251 20227.0806513984 87614.2533631609 225863.510760683 45021.5666111772 243.826529033271 5218.87769044542 6545.43230032942 3408855.636434 6876718.46954527 1280177.14119443 1.32653760557345 85.8116227124464 332.304917892407 0 0 2264.01908680604 0 0 0.295121017780321 0 0 0.0123343227586093 0 0 0.00740410114910754 0 0 0.00074550908010438 0 0 883.913455971002 0 0 0.00000901472920292754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395316.39759711
"3" 2 8330068.25771381 19289811.6952674 5803401.31228259 136900.230505691 236105.648025819 38245.0775549476 174184.609322938 175163.127541915 19840.45951305 85792.4195172677 222934.889598801 44161.0227871113 238.795213760553 5155.42628075523 6422.27812713055 3438072.06290713 6921752.9138058 1272442.70393211 2.62481939776008 170.299479528535 657.948642604196 0 0 72546.2655987943 0 0 18.3310499738825 0 0 0.672073452147494 0 0 0.403435187866854 0 0 0.0406354788518743 0 0 16243.4839422049 0 0 0.000425359002172032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395533.16425426
"4" 3 8307568.80204665 19239327.5685717 5726329.0590289 135884.083834936 245087.703086846 38325.653981864 170762.98578897 173791.401000765 19500.1968852099 84107.1422542688 221189.055819156 43403.664034822 234.162314486587 5121.03520196463 6314.94805018207 3466697.92664016 6966323.23655193 1264441.74745905 3.89712052637366 253.99976765201 977.817738671208 0 0 142880.386571409 0 0 66.8191251780485 0 0 4.59957238376519 0 0 2.76105140416149 0 0 0.277607213505728 0 0 31732.063567539 0 0 0.00532617535785416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395533.16425426
"5" 4 8285215.15235851 19188665.1769623 5649414.22018368 134895.179184793 252811.385839017 38331.1264098136 167591.586920215 173153.05187239 19197.5828311684 82545.1099756282 220376.611473952 42730.1037209879 229.886285968417 5109.30777941643 6220.31899583922 3494776.93980535 7010641.13404766 1256229.39360436 5.14546953704169 337.332025245029 1292.62577199242 0 0 213088.572125071 0 0 141.110735007843 0 0 14.2036404516437 0 0 8.52622334016037 0 0 0.855669086555401 0 0 47311.3355410063 0 0 0.0245481907161004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395533.16425426
"6" 5 8262990.19531924 19137801.4264852 5572653.28203592 133944.884681323 259497.079618034 38276.3912158366 164647.749840776 173090.085468299 18925.5935500257 81095.1603693376 220296.472414199 42124.7082242509 225.932509613809 5115.11914914523 6135.8889473253 3522348.70558885 7054873.19457659 1247818.84624932 6.37169085737701 420.62228858796 1602.94563431693 0 0 283170.810238527 0 0 237.34084587114 0 0 31.2233015823992 0 0 18.742859875611 0 0 1.87753034027418 0 0 62982.277022878 0 0 0.0723439315328221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395533.16425426
"7" 6 8240879.39437456 19086721.246241 5496043.90970729 133040.406920595 265322.918360154 38173.0188972221 161912.194684905 173475.149618921 18678.5428777425 79747.7973821176 220786.554060445 41574.8212440076 222.271739674527 5134.36735456633 6059.6471114486 3549449.35746045 7099149.64265289 1239220.76301431 7.5774376948308 504.121712065798 1909.23734411677 0 0 353126.928352293 0 0 352.290763981438 0 0 56.8683447232421 0 0 34.1371784048139 0 0 3.41346799234738 0 0 78746.2556371032 0 0 0.166059359045565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395533.16425426
"8" 7 8218870.39235405 19035416.0229721 5419584.71387033 132185.814017647 270432.911549548 38029.9754169396 159368.273496415 174205.623715639 18451.8073386762 78494.8212743536 221716.248365359 41070.1518183438 218.87891197442 5163.77272950537 5989.97161739838 3576112.05572796 7143571.39912221 1230443.73442026 8.76421760226363 588.021545694713 2211.87005333996 0 0 422956.629621329 0 0 483.271593583503 0 0 91.932461094611 0 0 55.1856193608835 0 0 5.50843623031811 0 0 94604.9226352763 0 0 0.325097834520445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395533.16425426
"9" 8 8196952.68806926 18983882.339699 5343275.06330373 131382.82887682 274943.503905875 37854.1908032717 157001.396578172 175198.846286631 18241.6093254502 77329.0460758159 222980.349819349 40602.2917243891 215.732232852383 5200.71629635817 5925.54895942837 3602367.37475465 7188215.77882044 1221494.66527552 9.93341241949478 672.465172360064 2511.13948264618 0 0 492659.521849402 0 0 628.029383734297 0 0 136.884155226886 0 0 82.1694186900196 0 0 8.18775450717194 0 0 110560.128450232 0 0 0.570113768175057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395533.16425426
"10" 9 8175117.37218195 18932120.9593406 5267114.93406862 130631.442428717 278948.870076377 37651.0068224894 154798.59557636 176388.263357183 18044.8461691961 76244.0843883564 224494.153363687 40164.3350217591 212.812484070957 5243.10967479458 5865.31059281303 3628243.60664664 7233141.08641437 1212379.07878765 11.0862939117442 757.557772991674 2807.28175106671 0 0 562235.140675985 0 0 784.667804000646 0 0 191.939650124568 0 0 115.218371681953 0 0 11.4616474436 0 0 126613.856247033 0 0 0.922390143750258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1395533.16425426
