"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8354874.74591058 19344879.1662361 5703321.98347434 135958.696327029 221244.782749141 37394.126276916 177771.922040712 177304.96251896 20211.8073614387 87559.3048857239 225660.861387767 44987.5712238475 243.660288034711 5213.78854472305 6540.05928136724 3408849.34431443 6876704.65508726 1241594.74386938 1.32623349342486 85.7834760159857 332.215417955046 0 0 180038.767636063 0 0 89.1355860926028 0 0 1.41765965033051 0 0 3.15543599589694 0 0 0.49901221901553 0 0 39464.5113839712 0 0 0.00638076983489959 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1202288.34783933
"3" 2 8334462.82657872 19299609.5240369 5518086.31055706 133172.356502353 227785.50637888 36828.4821975151 173770.233163786 174567.614633404 19778.8448234107 85588.3237970884 222176.964078878 44023.8804133981 238.179325706292 5136.44098701196 6400.65525146748 3438024.45810939 6921647.8640392 1210009.2863366 2.62252295018437 170.08584568395 657.225643623086 0 0 359159.457082949 0 0 334.934209880816 0 0 10.5006845872966 0 0 23.3724915007569 0 0 3.68906585975302 0 0 78663.2656104816 0 0 0.0956316701345488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1092989.43699824
"4" 3 8314335.22982327 19254550.4181628 5333305.64147657 130566.346852198 233097.336153018 36149.598499235 169895.196472855 172535.508020132 19362.8931206163 83679.7236358836 219590.646571077 43098.052429759 232.875746502631 5081.0959742446 6266.87631476749 3466545.73767665 6965985.68056186 1178028.41667857 3.88979263955099 253.314556887468 975.385021390748 0 0 537862.328337248 0 0 710.520273911716 0 0 32.9438292613807 0 0 73.3265877108151 0 0 11.5517439017999 0 0 118102.010080621 0 0 0.455606441679645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 983690.52615716
"5" 4 8294476.17020866 19209679.8282238 5148976.66844967 128126.581376278 237395.018404705 35380.3124946889 166152.401988573 171055.477517725 18957.5491649226 81836.2576958643 217706.971386195 42195.8352380535 227.757781082354 5042.76255080271 6136.47030516455 3494434.70192883 7009878.15591585 1145655.28939134 5.12902071608697 335.786000905591 1286.91681489061 0 0 716147.293803464 0 0 1193.54301376134 0 0 72.725885600069 0 0 161.873745367896 0 0 25.4538132746306 0 0 157788.710245301 0 0 1.35763449525278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 874391.615316076
"6" 5 8274871.74137705 19164982.4611599 4965097.35598238 125839.482848981 240853.131770406 34538.93665517 162545.339752425 170004.170458178 18558.0155950093 80059.6449526866 216368.944219499 41306.5508405047 222.830486006763 5017.44735605836 6007.7653426502 3521713.61936197 7053450.10137983 1112890.64942232 6.34122087231449 417.743656164288 1591.94633853621 0 0 894013.78621821 0 0 1765.37360786806 0 0 132.477236472248 0 0 294.868687631777 0 0 46.281953603976 0 0 197732.86297918 0 0 3.12914046461208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 765092.704474993
"7" 6 8255509.6407805 19120448.3733417 4781666.68885076 123692.154390744 243613.708401954 33640.1782655858 159075.686457489 169282.353679733 18160.7478310594 78350.7112402557 215450.26831966 40422.3096884871 218.09619791098 5001.96102372098 5879.54004307815 3548405.1835066 7096797.96252607 1079733.40710519 7.52742649739816 499.372707171316 1890.52671023732 0 0 1071460.86050599 0 0 2410.45014838969 0 0 213.775587730178 0 0 475.823082367169 0 0 74.5507113667775 0 0 237945.009124401 0 0 6.13234535655476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 655793.793633909
"8" 7 8236378.94384647 19076071.859446 4598684.47757146 121672.478516402 245792.408380825 32695.8719348173 155743.576657493 168810.300637382 17763.1754436551 76709.5228313023 214849.473538486 39537.3905036195 213.55495862227 4993.76166681354 5750.92135758575 3574532.23451252 7139995.38449771 1046181.08117693 8.68867719264745 580.811832769069 2182.65882417094 0 0 1248487.26661124 0 0 3115.74187169757 0 0 317.383780547815 0 0 706.43486638062 0 0 110.488919209179 0 0 278436.359323501 0 0 10.7478151931079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 546494.882792825
"9" 8 8217469.91807351 19031850.5584246 4416151.21070468 119769.164052808 247483.512636699 31715.5622275264 152547.852942414 168524.061267349 17363.4828677112 75135.5096582039 214485.168885717 38647.7521894217 209.204903679575 4990.82863008044 5621.30443554591 3600117.52436189 7183097.70746886 1012230.13595936 9.82600749273215 662.162686648917 2468.30674582878 0 0 1425091.49868228 0 0 3870.31079039974 0 0 443.44029635087 0 0 987.012272522904 0 0 154.108580236497 0 0 319218.512336536 0 0 17.3619116051349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 437195.971951741
"10" 9 8198773.86903577 18987784.7339433 4235700.6850847 117971.756645349 248763.963338997 30707.0605902174 149486.292506794 168372.443979069 16960.43711236 73627.5769063311 214292.201427906 37750.6503468659 205.042611260921 4991.56062291411 5490.28988950953 3625183.52185691 7226145.59916653 978253.182297378 10.9404375799466 743.497521312817 2747.4095306523 0 0 1599639.08497293 0 0 4664.85914488697 0 0 591.611402202723 0 0 1316.81247587058 0 0 205.259584309577 0 0 359926.300230543 0 0 26.3573375710462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 329906.842514444
