"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8354874.74590991 19344879.1662368 5880616.9507329 135958.696327205 221244.782720807 37482.6267825614 177771.922040422 177304.962544209 20213.213265591 87559.3048855807 225660.861419903 44990.70049438 243.660288034162 5213.78854558925 6540.55415818497 3408849.34431535 6876704.65505673 1280070.91373074 1.32623349347189 85.7834759500585 332.221729268017 0 0 2743.80037553706 0 0 0.635081366946318 0 0 0.0253966542041473 0 0 0.0156229821172227 0 0 0.00104629840407456 0 0 988.341573467864 0 0 0.0000100674045435927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418153.02182771
"3" 2 8334462.82647378 19299609.5237281 5785074.71110484 133172.35660287 227785.506689464 37116.4414201536 173770.233167153 174567.614625649 19788.5521661966 85588.3237987468 222176.964069008 44045.4870795989 238.179325711379 5136.44098673626 6404.06512610141 3438024.45810879 6921647.86405534 1268138.48058349 2.62252295015474 170.085845718407 657.317277920378 0 0 92171.0563838872 0 0 46.9751326276545 0 0 1.71387910744679 0 0 1.05430827350282 0 0 0.070635516469719 0 0 20534.0743226699 0 0 0.000579621635952497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"4" 3 8314335.22847376 19254550.4142164 5689547.24286251 130566.348109756 233097.339766903 36689.288002138 169895.19652987 172535.50818873 19390.3764319075 83679.7236639659 219590.646785657 43159.2249613426 232.875746587286 5081.09597975009 6276.50989145065 3466545.73768342 6965985.68050576 1255887.71231219 3.88979263988101 253.314556766617 975.789455677242 0 0 181620.725013117 0 0 170.832574069381 0 0 11.7965700577138 0 0 7.25676703611337 0 0 0.485299563971069 0 0 40242.752438954 0 0 0.00741998956090946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"5" 4 8294476.16387569 19209679.80968 5594256.82847899 128126.587083076 237395.035228917 36214.8583144215 166152.402387951 171055.478165422 19013.4511105793 81836.2578925729 217706.972210538 42320.2621493539 227.757781677233 5042.76257124054 6156.02527250591 3494434.70195832 7009878.1561425 1243377.7693965 5.12902071750165 335.786001380843 1288.03835378251 0 0 270867.12478142 0 0 359.005296676442 0 0 36.3456767028841 0 0 22.3583725873146 0 0 1.49242883238971 0 0 60066.4061334554 0 0 0.0342341970143879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"6" 5 8274871.72250844 19164982.4060369 5499199.45295658 125839.499313574 240853.179196603 35703.8611348455 162545.341219223 170004.173864963 18653.6444434854 80059.6456751396 216368.948555408 41519.4021484031 222.830488183778 5017.44746581372 6041.15133938633 3521713.61957455 7053450.10122452 1230616.42920624 6.34122088257487 417.743655789377 1594.38100610051 0 0 359911.662688751 0 0 600.47224586483 0 0 79.6064058691915 0 0 48.9706023995733 0 0 3.26275635997837 0 0 80007.602365581 0 0 0.100700129235782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"7" 6 8255509.59691724 19120448.2452745 5404371.8993584 123692.191425602 243613.815210966 35164.6532818633 159075.690564986 169282.362678801 18307.690669815 78350.713263351 215450.27977302 40749.3760070076 218.096204001861 5001.96131248587 5930.74358669414 3548405.18419829 7096797.96304213 1217609.97913408 7.52742653073397 499.3727081037 1895.06935609569 0 0 448755.588911377 0 0 886.026564884953 0 0 144.385738154582 0 0 88.8201960399439 0 0 5.90705138661086 0 0 100069.629632258 0 0 0.230511937706364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"8" 7 8236378.85691388 19076071.605805 5309771.58348239 121672.549570005 245792.613258547 34603.7495727227 155743.586049497 168810.320627831 17973.0040436234 76709.5274572147 214849.498980876 40004.4283551618 213.554972534999 4993.76230645106 5823.90419248459 3574532.23635959 7139995.38718323 1204363.52660391 8.68867728152141 580.811838021781 2190.3043025775 0 0 537400.040897428 0 0 1207.96180733088 0 0 232.366085720603 0 0 142.942104604833 0 0 9.48953077124895 0 0 120256.249167232 0 0 0.449854035388783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"9" 8 8217469.76374063 19031850.1084048 5215396.42151186 119769.286194523 247483.865322234 34026.2246954739 152547.871677945 168524.099779205 17647.5330198702 75135.5188861517 214485.217900807 39279.9928506788 209.204931407192 4990.8298583229 5719.92823173711 3600117.52856165 7183097.71603087 1190881.24271637 9.8260076944828 662.162703774449 2480.24668580262 0 0 625846.077436131 0 0 1559.81416393007 0 0 344.358023029698 0 0 211.834960324678 0 0 14.0386157443282 0 0 140571.500867688 0 0 0.786221358754761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"10" 9 8198773.61598992 18987783.99606 5121244.72400951 117971.950278602 248764.531371658 33436.0295847214 149486.326841144 168372.505675094 17329.6460138073 73627.5938172796 214292.279950119 38572.4379017 205.042662053494 4991.56257408061 5618.26163052784 3625183.52997303 7226145.62679149 1177166.55384998 10.9404379695685 743.497577499906 2765.02588046873 0 0 714094.704908558 0 0 1936.15040505574 0 0 480.50345824078 0 0 295.586059290183 0 0 19.5555359654711 0 0 161019.553245125 0 0 1.26751705503311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"11" 10 8180282.62127077 18943875.5552406 5027315.11109611 116270.912614424 249697.510264724 32836.239821653 146555.868690701 168314.654691791 17018.0421097237 72184.2338327334 214218.651425916 37878.8679216431 201.063498922393 4994.69605782176 5518.46838557242 3649752.26712601 7269168.066846 1163222.29218848 12.0329664372284 824.865473138934 3044.74650643845 0 0 802146.897441582 0 0 2332.39341721187 0 0 640.438241425754 0 0 393.971391371158 0 0 26.0211778434983 0 0 181604.588927913 0 0 1.92137302662387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"12" 11 8161989.78844463 18900128.6500699 4933606.44443883 114657.334846862 250334.290020455 32229.250810978 143752.730519186 168317.995921257 16711.6811479258 70803.5836885544 214222.903899782 37196.9677163509 197.261799961151 4999.23656294986 5420.20496936097 3673845.1961372 7312184.62645447 1149050.81441942 13.1045636028593 906.297071216566 3319.49368567295 0 0 890003.612313086 0 0 2744.67834152314 0 0 823.422126089851 0 0 506.53558722418 0 0 33.401525231546 0 0 202330.71827258 0 0 2.77464572270219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"13" 12 8143888.83482918 18856548.3408597 4840117.77182662 113123.126749172 250717.135420942 31616.9331503909 141072.620982995 168356.679495932 16409.728206765 69483.529737893 214272.137540277 36524.8789118318 193.631186226939 5004.40646306249 5323.20007075712 3697483.1003471 7355207.49147438 1134654.09695515 14.1561674419513 987.808745665263 3589.33722594406 0 0 977665.801732961 0 0 3169.73203317061 0 0 1028.44377992919 0 0 632.656516612285 0 0 41.6520254055376 0 0 223201.914518089 0 0 3.85304637384216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
"14" 13 8125974.11120779 18813140.5958965 4746848.28489996 111660.901050495 250880.752555491 31000.7482802051 138510.852352636 168410.317057968 16111.5124745882 68221.7630990593 214340.403528323 35861.1084111802 190.164733143241 5009.60301208915 5227.23964735121 3720686.01887669 7398242.92236009 1120033.80706733 15.188680186694 1069.40558954461 3854.33472575713 0 0 1065134.42162559 0 0 3604.77745003894 0 0 1254.29975794231 0 0 771.593869430618 0 0 50.7208463654909 0 0 244221.97004554 0 0 5.18089872055484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.80653347
