"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8352733.69877672 19340150.615274 5702694.45788697 137926.774240936 225592.528047816 37972.4266281423 177883.484110487 177464.187025896 20225.5286246637 87614.2533678516 225863.510760231 45018.1121000581 243.826529047076 5218.87769037259 6544.88598769279 3408855.63643736 6876718.46957887 1241594.79772175 1.32653760574422 85.8116227848347 332.297955967783 0 0 180027.115653221 0 0 98.5135563424087 0 0 3.58251791723383 0 0 1.92375701467099 0 0 0.0936448673762863 0 0 39466.2636134756 0 0 0.000351925101260416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1108603.5671184
"3" 2 8330068.24072275 19289811.6454989 5516812.33257338 136900.246625104 236105.695236191 37914.3537443809 174184.609889225 175163.128621803 19829.5275966591 85792.4197961854 222934.890973204 44136.6904570801 238.795214604872 5155.42631530047 6418.43795130596 3438072.06293273 6921752.91387491 1210015.49644673 2.62481939899534 170.299479668523 657.846453531023 0 0 359110.811822746 0 0 372.043411254461 0 0 26.6354321145424 0 0 14.3028173348838 0 0 0.694891296739437 0 0 78670.8211122227 0 0 0.00528996244793182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 905619.875556384
"4" 3 8307568.68584075 19239327.2284698 5332778.92539429 135884.190151294 245088.014147258 37682.9569926155 170762.992105887 173791.413073404 19468.3628877302 84107.1453655863 221189.071184333 43332.8077178511 234.162323894111 5121.03558779094 6303.78831088921 3466697.92709204 6966323.23776726 1178365.74154039 3.89712054816075 253.999770111748 977.357358550258 0 0 536336.541499391 0 0 793.346228679243 0 0 83.8930381300305 0 0 45.049271019228 0 0 2.18454522665761 0 0 117809.019935803 0 0 0.0252794328146904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 704359.260655788
"5" 4 8285214.77107797 19188664.062047 5206950.85427744 134895.514916752 252812.367496716 37341.7484409883 167591.615387044 173153.10585582 19131.740449635 82545.1239966039 220376.680180134 42583.5513233813 229.886328296087 5109.30950109641 6197.28406361919 3494776.94282366 7010641.14287605 1159166.3683927 5.14546968262561 337.332043197898 1291.32525731906 0 0 655342.609652927 0 0 1307.60258610098 0 0 184.756832396949 0 0 99.2115770369849 0 0 4.80191825338632 0 0 144378.069782788 0 0 0.075445406813611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 573726.322778715
"6" 5 8262989.2961664 19137798.799762 5186303.53867357 133945.646813766 259499.305492212 37000.5993472617 164647.833711248 173090.244665996 18814.476629648 81095.2016786744 220296.675029449 41877.3834659909 225.93263414932 5115.12421994915 6097.09777265937 3522348.71730434 7054873.22847302 1163131.53320297 6.37169142168885 420.622357394756 1600.10467702071 0 0 669149.712648055 0 0 1811.16464893346 0 0 329.189225938666 0 0 176.769550685903 0 0 8.53890956722509 0 0 147679.718488486 0 0 0.17275920668709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 571502.314462907
"7" 6 8240877.63636321 19086716.1154689 5166073.16934686 133041.842406508 265327.107349602 36715.4425899722 161912.387889213 173475.515112492 18516.3486889172 79747.8925424482 220787.019234081 41213.808372106 222.272026136211 5134.37897739506 6003.15788395165 3549449.39133316 7099149.74194396 1167049.76617448 7.57743932489802 504.121913542873 1904.00724601086 0 0 682518.752525317 0 0 2252.44257521735 0 0 507.592837209895 0 0 272.569545704675 0 0 13.138912870674 0 0 150939.471290556 0 0 0.332010835678622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 569767.411116224
"8" 7 8218867.34694591 19035407.1438999 5145857.7379323 132188.210925853 270439.898181182 36479.030140777 159368.653855634 174206.342991529 18237.7272696309 78495.0086154616 221717.1638074 40593.651019501 218.879475154841 5163.79557216015 5915.60045428243 3576112.13596053 7143571.63352716 1170839.56926081 8.7642214586716 588.022020708911 2203.35075814849 0 0 695849.631952162 0 0 2641.6053326148 0 0 710.449269888124 0 0 381.50032968166 0 0 18.3499614528347 0 0 154251.232302364 0 0 0.56401638592305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 568032.50776954
"9" 8 8196947.83938592 18983868.2176216 5125655.89161217 131386.509971838 274954.221616974 36284.704729435 157002.067059631 175200.11310796 17978.6268864826 77329.3763129527 222981.962137404 40016.9437150743 215.733224255366 5200.7564733371 5834.43485527504 3602367.54062501 7188216.26289052 1174508.57502015 9.93342038300227 672.466152177601 2498.45655002446 0 0 709142.255424697 0 0 2987.16655936758 0 0 930.2125540049 0 0 499.509832817158 0 0 23.9737093150554 0 0 157618.372271611 0 0 0.876279576546861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 566297.604422856
"10" 9 8175110.11751893 18932099.8519204 5105466.78002178 130636.75897941 278964.330239033 36126.4189805243 154799.685373515 176390.321653628 17738.7710831662 76244.6211541192 224496.773013709 39483.0711205958 212.814093361236 5243.17486897561 5759.56772388608 3628243.91657189 7233141.98870711 1178064.34721204 11.0863087743702 757.55959717506 2789.64375977386 0 0 722396.56593282 0 0 3296.24035633445 0 0 1160.94280037678 0 0 623.408425988019 0 0 29.8552683582518 0 0 161043.113609148 0 0 1.27370520243308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 564562.701076172
