"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8346232.45597597 19325765.5454862 5878034.51677148 143904.851139886 238824.315970753 39858.0832112542 178220.942897472 177946.44634903 20269.074195955 87780.4644121876 226477.29535331 45115.0361135773 244.329386316787 5234.29179633374 6560.20449662013 3408874.62873262 6876760.20837929 1280078.04644397 1.32745554787426 85.8966650419369 332.556227648666 0 0 2743.07046787153 0 0 0.9047869370505 0 0 0.0380504043755059 0 0 0.0204324818520285 0 0 0.000994021365877523 0 0 988.447802879915 0 0 0.00000489442700893672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418153.3583946
"3" 2 8316559.2894071 19259585.3231195 5779706.01792845 148375.385065668 261812.705632422 41685.5552161169 175449.108633353 176985.094040682 19998.4852252426 86415.2326104575 225253.756051777 44512.7574368304 240.674683958627 5213.51311577502 6477.72603722529 3438216.67780379 6922072.65830651 1268181.90046452 2.63179566505342 170.9497333024 659.86649831437 0 0 92138.6191582722 0 0 68.9715220121837 0 0 2.6505255798193 0 0 1.42329146553978 0 0 0.0692682187620709 0 0 20545.9571375718 0 0 0.000290179660900451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"4" 3 8286509.01960471 19191706.2633289 5681202.3634107 152485.046208821 282722.599372415 43290.0078532236 173435.894781175 177674.625027818 19834.3155379282 85423.64966834 226131.340944495 44147.3474876466 238.125325920926 5244.53465586078 6431.89264114475 3467163.34488015 6967358.53527915 1256033.48305045 3.91953088032267 256.101391349235 983.987984523362 0 0 181495.867815444 0 0 256.175968713615 0 0 18.5454026950766 0 0 9.95859597880224 0 0 0.483789515876177 0 0 40275.5666925963 0 0 0.00376943983427525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"5" 4 8256029.72295934 19122010.9085714 5582739.67018247 156338.577317401 301990.753567231 44715.8992874669 172068.16984831 179710.598136509 19756.2783290429 84749.9941043913 228722.579446466 43973.6517646439 236.507626662398 5317.36692976845 6415.39642107432 3495830.83201959 7012999.68197826 1243717.01993612 5.19612430723081 342.111370400435 1306.57120371286 0 0 270581.474652582 0 0 550.297736371117 0 0 58.0894602408099 0 0 31.1931466076226 0 0 1.51257779180975 0 0 60132.9276806896 0 0 0.0176211848495334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"6" 5 8225076.59888614 19050402.7900701 5484312.93041584 160017.60641955 319965.52655421 45997.8033524328 171254.806821519 182848.211836349 19748.0097745039 84349.3824643304 232715.905973535 43955.2475626054 235.68243398445 5424.02329453331 6422.37831379707 3524318.4567735 7059307.94873708 1231260.26949942 6.46620098420655 429.593534213807 1628.93736484622 0 0 359385.685373216 0 0 941.639171284854 0 0 129.421545811697 0 0 69.497379317242 0 0 3.36389315520758 0 0 80124.7638289064 0 0 0.0525248596022922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"7" 6 8193610.84857695 18976802.9293819 5385920.16549427 163585.335242947 336924.086106745 47162.4473477972 170922.113218261 186890.411689181 19796.254071531 84185.5184507853 237860.523968049 44062.630030182 235.537896173429 5558.11575524672 6448.12410846201 3552711.91290132 7106538.88798221 1218684.90114021 7.73371356212229 519.045116668989 1952.14324990783 0 0 447897.764679692 0 0 1422.53328404448 0 0 238.924385169947 0 0 128.298719661822 0 0 6.19913914152238 0 0 100259.49247352 0 0 0.12187640469462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"8" 7 8161598.79642916 18901147.0867265 5287561.94775889 167090.259897162 353086.196239693 48230.3413688535 171010.202065404 191678.349656267 19890.2185030181 84228.9054949005 243954.263198885 44271.7766680081 235.983726291561 5714.53130277169 6488.82422705269 3581085.85031399 7154902.70285148 1206007.61365611 9.00207309377382 610.870024435034 2277.03241934668 0 0 536106.14882267 0 0 1986.93308417344 0 0 391.59830398861 0 0 210.282265611955 0 0 10.1430526150479 0 0 120546.898694895 0 0 0.24117476462065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"9" 8 8129011.20304548 18823383.6007432 5189241.02117817 170569.129185749 368625.287824046 49217.0697480901 171470.103845005 197083.713446284 20021.061897925 84455.4242818682 250833.817113452 44563.0087405429 236.946644627609 5889.17222500398 6541.38348798376 3609505.9187449 7204573.01122159 1193241.02300306 10.2742523709065 705.397426416047 2604.27570442489 0 0 623998.56975932 0 0 2630.0819465323 0 0 591.35764533048 0 0 317.549959181286 0 0 15.2917591596003 0 0 140997.87762844 0 0 0.427541838665155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"10" 9 8095822.73141255 18743471.7026544 5090962.00024561 174049.294292612 383677.342218065 50134.3142565074 172261.469972857 203002.564075211 20181.4892410422 84845.201628422 258366.899732086 44920.0889558682 238.36676093722 6078.74795532602 6603.27061091394 3638030.38306526 7255693.84681703 1180394.36642364 11.5528673691431 802.896547863626 2934.40318552694 0 0 711562.157885602 0 0 3348.24790935119 0 0 841.265250949387 0 0 451.746499278485 0 0 21.7191219476122 0 0 161624.231065582 0 0 0.699348175321681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"11" 10 8062011.53504483 18661380.2092538 4992731.13044186 177550.574154765 398348.019092307 50990.664966326 173350.747165012 209350.386694162 20365.4305351474 85381.7112902298 266445.94670166 45329.5066750055 240.194704105417 6280.60832634502 6672.39923431133 3666711.39739977 7308385.24151433 1167474.06079972 12.8402412877241 903.588417363109 3267.82942566432 0 0 798783.528782737 0 0 4138.5084371188 0 0 1143.71736622714 0 0 614.158632814139 0 0 29.4817280991282 0 0 182438.507053013 0 0 1.07592196074134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
"12" 11 8027558.94355219 18577086.5191938 4894556.09713342 181086.734086702 412718.369078033 51792.2619543279 174709.728220388 216058.12175673 20567.7871553015 86051.0601682509 274983.06405402 45779.9133456711 242.389348657327 6492.6102312116 6747.03414704891 3695596.00616912 7362747.66052931 1154484.14418813 14.1384546893093 1007.65515692254 3604.87331304232 0 0 885648.858260257 0 0 4998.57575723846 0 0 1500.58783382274 0 0 805.792584472376 0 0 38.6227595197271 0 0 203453.874242722 0 0 1.5773250210194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418427.06058187
