"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8354874.74591173 19344879.1662421 5880617.10501489 135958.696325463 221244.782715688 37482.6267946673 177771.922040372 177304.962544128 20213.2132655963 87559.3048855562 225660.8614198 44990.7004943918 243.660288034087 5213.78854558669 6540.55415818685 3408849.34431535 6876704.65505671 1280070.94729517 1.32623349347183 85.7834759500118 332.221729267911 0 0 2743.6460961791 0 0 0.635066746053294 0 0 0.011755908643769 0 0 0.0261663773038728 0 0 0.00413555440067801 0 0 988.307957636571 0 0 0.0000694303552820066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418153.20968626
"3" 2 8334462.82657813 19299609.5240339 5785074.89982326 133172.356502816 227785.506395818 37116.4414956772 173770.233164336 174567.614620721 19788.552170716 85588.3237973595 222176.964062735 44045.4870896584 238.179325707177 5136.44098657941 6404.06512769016 3438024.4581087 6921647.86405455 1268138.52161984 2.62252295015042 170.085845716745 657.317277955131 0 0 92170.867816415 0 0 46.9749123671129 0 0 0.793337135112695 0 0 1.76581491363793 0 0 0.279189581563461 0 0 20534.0303274492 0 0 0.00399734844951347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418430.03637996
"4" 3 8314335.2298265 19254550.4181795 5689547.43312193 130566.346850217 233097.336058502 36689.2866024726 169895.196469304 172535.508091335 19390.3764162921 83679.7236341349 219590.6466617 43159.2249265857 232.875746496964 5081.09597667277 6276.50988595242 3466545.73768071 6965985.68047558 1255887.75335482 3.88979263975085 253.314556703145 975.789455655227 0 0 181620.536693754 0 0 170.832167085923 0 0 5.46053439665343 0 0 12.1540926893254 0 0 1.91817302374403 0 0 40242.6734032244 0 0 0.051172119472466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418430.03637996
"5" 4 8294476.17020668 19209679.8282126 5594257.02529263 128126.581379113 237395.018468808 36214.8509971194 166152.401989427 171055.477468964 19013.4509207791 81836.2576962849 217706.971324135 42320.2617268954 227.757781083935 5042.76254912279 6156.02520582109 3494434.70192669 7009878.1559753 1243377.81042719 5.1290207159768 335.78600103483 1288.03835219463 0 0 270866.936959249 0 0 359.004514627938 0 0 16.8241289011703 0 0 37.4472546509919 0 0 5.89891230620565 0 0 60066.1892104047 0 0 0.236097238134952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418430.03637996
"6" 5 8274871.74141031 19164982.4613279 5499199.66613707 125839.48283846 240853.130818598 35703.8397151683 162545.339706673 170004.171173803 18653.6436554336 80059.6449301523 216368.945130295 41519.4003943522 222.830485934935 5017.44738037048 6041.15106293509 3521713.6194076 7053450.10051471 1230616.47012017 6.34122087453362 417.74365432799 1594.3809964095 0 0 359911.476082235 0 0 600.470516443102 0 0 36.8491826369466 0 0 82.0191484499778 0 0 12.8962358492253 0 0 80007.0422707952 0 0 0.694482052426217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418430.03637996
"7" 6 8255509.64081767 19120448.3735299 5404372.14432936 123692.154385681 243613.707325505 35164.6057082785 159075.686399316 169282.354490611 18307.6884184504 78350.7112116032 215450.269351687 40749.3709959058 218.096197820056 5001.9610512436 5930.74279750351 3548405.18356141 7096797.96154593 1217610.01966844 7.52742650005674 499.372705094309 1895.06932251779 0 0 448755.40504851 0 0 886.022671631722 0 0 66.8350072916182 0 0 148.761790423279 0 0 23.3479596259768 0 0 100068.396549581 0 0 1.58973248164171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418430.03637996
"8" 7 8236378.94389892 19076071.8597084 5309771.88171342 121672.478519394 245792.406872102 34603.6600619504 155743.576566317 168810.301773935 17972.9989307923 76709.5227863949 214849.474985008 40004.4169749893 213.554958480614 4993.76170531529 5823.9024025735 3574532.23459329 7139995.38312539 1204363.56610717 8.68867719654394 580.811829870796 2190.30420847712 0 0 537399.862498843 0 0 1207.95370049017 0 0 107.560302046613 0 0 239.408414232783 0 0 37.5078775948803 0 0 120253.874377355 0 0 3.10243006687683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418430.03637996
"9" 8 8217469.91818058 19031850.5589356 5215396.80062138 119769.16408355 247483.509689658 34026.0741682127 152547.852742185 168524.063482816 17647.5230314463 75135.5095595838 214485.171705402 39279.9706183806 209.204903371558 4990.82870482959 5719.92474042433 3600117.52452323 7183097.70480063 1190881.2799166 9.82600750042523 662.162681053158 2480.24646185221 0 0 625845.908823451 0 0 1559.79877666815 0 0 159.400146236877 0 0 354.793873882081 0 0 55.4882808267885 0 0 140567.368346743 0 0 5.42219390519187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418430.03637996
"10" 9 8198773.86901822 18987784.7338441 5121245.21762547 117971.756657304 248763.963906378 33435.7962561089 149486.292531015 168372.443549099 17329.6284646114 73627.576918261 214292.200880672 38572.3988405867 205.042611300156 4991.56060821271 5618.25550636426 3625183.52182632 7226145.59968907 1177166.58661194 10.9404375784262 743.497522434082 2765.02541212 0 0 714094.552421153 0 0 1936.12350115435 0 0 222.42004549069 0 0 495.063972221214 0 0 77.2939657736806 0 0 161012.895920655 0 0 8.74145634901836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418430.03637996
