"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8316096.84954532 19299313.6246268 5873116.30182074 137237.492987327 210598.713490112 37354.6914527303 222858.849455529 221689.109830856 25325.6772764611 109766.298985559 282149.776148363 56370.0558734131 299.509026264394 6390.51437227894 8034.84858083047 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8294965.16534864 19252824.7481721 5866814.01548455 134906.361530433 219937.60381438 37226.2190303569 214283.839134472 213637.741652301 24363.1728011835 105542.786439367 271902.580284747 54227.7072026341 288.010056339745 6160.46295023699 7730.57582126414 3415271.25723188 6886528.66230523 1282222.46280264 1.58025886645199 102.200820980406 395.846857368877 0 0 499.46346317591 0 0 0.492699172952444 0 0 0.0118020162255524 0 0 0.0262690038568747 0 0 0.0041515231949998 0 0 500.001543767422 0 0 7.13404384024835e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"3" 2 8274365.70427676 19207113.2251217 5860624.52522016 132456.025385972 227084.370505715 37014.6076769881 206348.821616948 207012.595198899 23494.0071455157 101634.494229243 263470.575707689 52293.1126787283 277.412094332766 5974.72745689521 7457.68407345276 3450173.44127248 6940237.47800628 1291318.84492455 3.10112426189745 201.028002806489 777.218280611375 0 0 498.936529096426 0 0 0.898559951160928 0 0 0.0427536785927441 0 0 0.0951614136419143 0 0 0.0149999144405871 0 0 500.011466995042 0 0 0.00052895069544195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"4" 3 8254264.25111813 19162118.1533145 5854539.40926215 129936.726185467 232441.937188182 36740.7371814242 198976.392542156 201523.49978732 22705.0785338125 98003.297819271 256484.45427477 50537.1102849372 267.598986895308 5823.8597167148 7211.49700623638 3483806.16622619 6992404.971791 1300100.5982869 4.5671218838483 297.12392752622 1145.56944453729 0 0 498.418480785675 0 0 1.23199162502532 0 0 0.0872258654555358 0 0 0.194147894078451 0 0 0.0305235572910323 0 0 500.03597382435 0 0 0.00165644812470856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"5" 4 8234631.12511618 19117791.340052 5848551.81071294 127386.593028525 236337.768728819 36420.746837119 192102.077113897 196936.523339991 21985.5011035284 94617.4409665463 250646.484250898 48935.470198176 258.474744155918 5700.29302170252 6988.1575452354 3516257.30682212 7043290.59775116 1308596.1717128 5.98220857473077 390.992855464644 1502.14189020523 0 0 497.908734490735 0 0 1.50499915294417 0 0 0.14078119012668 0 0 0.313351681249708 0 0 0.0491384238923704 0 0 500.079347808537 0 0 0.00364725251591878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"6" 5 8215440.41566187 19074094.7438484 5842656.13774997 124834.260760523 239038.162281664 36067.0607582545 185671.798721169 193063.250465688 21326.180451814 91450.2889223669 245716.864229057 47467.9500379085 249.959533185229 5597.97751339373 6784.46868188116 3547604.92653127 7093099.97315532 1316830.20179466 7.34986961694167 483.028506456116 1848.00052551444 0 0 497.406814159178 0 0 1.72758718764454 0 0 0.19994876096019 0 0 0.445047242137196 0 0 0.0696138635082018 0 0 500.144364407056 0 0 0.00662437951631361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"7" 6 8196669.3551905 19030998.3975026 5836847.81903841 122300.959532825 240759.914753428 35689.205015791 179639.852464141 189752.026135648 20719.4726312202 88479.3303181592 241502.578718098 46117.5358565868 241.986474855322 5512.08309437841 6597.76571894069 3577918.84282211 7141995.46332152 1324824.13801656 8.67319741105915 573.536474369433 2184.06372249538 0 0 496.912330616449 0 0 1.90809852705563 0 0 0.262037843043235 0 0 0.583245521612362 0 0 0.0910031549732177 0 0 500.232627801048 0 0 0.0106565358185804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"8" 7 8178297.82004987 18988478.7786299 5831123.11089364 119802.125292221 241679.527729763 35294.4351848631 173967.336419984 186881.048275614 20158.919380157 85685.4045053652 237848.606896236 44869.8528138978 234.499168239971 5438.7656904157 6425.8172097162 3607261.85961118 7190104.5209731 1332596.73747852 9.95495313904712 662.751804921394 2511.12703920356 0 0 496.424965148904 0 0 2.0534882685904 0 0 0.324989116815835 0 0 0.723362872912666 0 0 0.112588265121983 0 0 500.344835617051 0 0 0.0157707106044807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"9" 8 8160307.91301505 18946517.466226 5825478.93728434 117348.705452989 241940.847113776 34888.2448059601 168620.871645602 184352.633498316 19639.0309461984 83052.0711090277 234630.624452402 43712.6817834738 227.449673692694 5374.97368711708 6266.74381198814 3635690.79148586 7237526.60151354 1340164.4783991 11.1976177826375 750.853508836543 2829.8829689413 0 0 495.944455882678 0 0 2.16955672497867 0 0 0.387250064054807 0 0 0.861943690960699 0 0 0.133833714773657 0 0 500.480997399925 0 0 0.0219625226294697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"10" 9 8142683.61101418 18905100.0296662 5819912.75652433 114948.215585269 241661.431123252 34474.7762812834 163571.55688459 182088.437764546 19155.1074833575 80565.0951819624 231748.92079124 42635.5618177956 220.796869128258 5318.28711521571 6118.95167723561 3663257.32103029 7284338.91696958 1347541.90871236 12.4034345795112 837.976569996683 3140.93750364067 0 0 495.470586434673 0 0 2.26114907227968 0 0 0.447670070200752 0 0 0.996426930446834 0 0 0.154347899513475 0 0 500.640614882227 0 0 0.0292047106592383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
